Population (in K),Carpool (%),Toll ($),day,time in mins,Toll lane speed in km/h, Reg Lane 1  speed,Reg Lane 2 speed,Reg Lane 3 speed, all reg lane avg speed,carpool Lane speed, Toll lane cars num,Reg Lane 1 cars num,Reg Lane 2 cars num,Reg Lane 3 cars num, All Reg Lane cars num, carpool Lane cars num 
25,15,9,1,6.5,100.008,88.3427,94.0035,93.7587,92.035,82.7506,0,816,684,471,1971,375
25,15,9,1,6.6,100.008,82.4152,88.4177,87.997,86.2766,78.1766,0,1065,1006,771,2842,558
25,15,9,1,6.7,100.008,79.4488,86.5952,85.6762,83.9067,76.8189,0,1289,1252,1069,3610,752
25,15,9,1,6.8,100.008,78.7872,83.6288,84.3371,82.251,75.1325,0,1435,1493,1342,4270,981
25,15,9,1,6.9,100.008,76.5965,82.8122,81.874,80.4276,73.3858,0,1645,1629,1576,4850,1251
25,15,9,1,7,100.008,77.1063,79.922,79.6766,78.9016,72.8778,0,1763,1782,1775,5320,1539
25,15,9,1,7.1,100.008,74.6886,79.3851,78.5257,77.5331,72.4581,1,1871,1875,1888,5634,1813
25,15,9,1,7.2,96.2667,74.4065,80.0529,75.1356,76.5317,71.7841,19,1993,1926,2039,5958,1930
25,15,9,1,7.3,92.4131,72.1739,78.7975,73.6531,74.8748,70.3979,75,2070,1987,2135,6192,2067
25,15,9,1,7.4,85.8741,72.5312,76.4305,72.7156,73.8924,68.4974,185,2100,2055,2166,6321,2103
25,15,9,1,7.5,83.6992,71.0242,75.2623,70.5136,72.2667,65.8838,306,2141,2081,2214,6436,2298
25,15,9,1,7.6,82.3147,70.0531,73.4922,69.779,71.1081,63.3491,438,2181,2138,2239,6558,2332
25,15,9,1,7.7,80.4679,68.8222,71.24,68.1709,69.4111,63.6775,537,2222,2184,2261,6667,2225
25,15,9,1,7.8,78.5402,67.0813,70.8579,66.9655,68.3016,61.3299,627,2282,2197,2311,6790,2052
25,15,9,1,7.9,78.0813,64.7082,69.999,65.0984,66.6019,60.4091,646,2327,2226,2355,6908,1839
25,15,9,1,8,75.3138,63.4394,67.5076,63.9837,64.9769,61.0136,603,2352,2264,2389,7005,1640
25,15,9,1,8.1,76.4222,62.4327,66.1301,62.9102,63.8243,57.027,607,2397,2318,2424,7139,1410
25,15,9,1,8.2,77.7624,61.9334,64.5206,61.1959,62.55,49.4779,486,2415,2368,2471,7254,1188
25,15,9,1,8.3,80.2688,61.1601,62.8888,59.4944,61.1811,44.3349,308,2439,2403,2525,7367,933
25,15,9,1,8.4,84.3073,58.9891,61.8582,58.3156,59.721,42.4319,250,2508,2426,2552,7486,677
25,15,9,1,8.5,85.0051,57.5888,60.0504,57.6426,58.4273,69.5024,192,2539,2493,2582,7614,421
25,15,9,1,8.6,89.6163,55.1376,58.1951,56.7221,56.6849,82.2454,70,2423,2331,2396,7150,177
25,15,9,1,8.7,87.1907,50.6436,54.5252,53.0103,52.7264,88.8992,20,2177,2063,2124,6364,24
25,15,9,1,8.8,89.5812,45.4593,49.2521,47.1395,47.2837,93.8486,14,1934,1812,1857,5603,9
25,15,9,1,8.9,98.7244,37.8807,40.9864,39.1642,39.3438,98.178,5,1647,1575,1603,4825,4
25,15,9,1,9,100.008,35.2381,37.8233,37.1504,36.7373,97.5421,2,1383,1313,1342,4038,5
25,15,9,1,9.1,100.008,35.2522,37.8069,36.8022,36.6204,97.5421,0,1109,1061,1088,3258,3
25,15,9,1,9.2,100.008,35.8563,37.0432,36.7159,36.5385,95.0763,0,843,819,831,2493,1
25,15,9,1,9.3,100.008,34.8426,37.1618,36.562,36.1888,95.0763,0,587,563,566,1716,1
25,15,9,1,9.4,100.008,100.008,100.008,100.008,100.008,100.008,0,332,322,317,971,1
25,15,9,1,9.5,100.008,100.008,100.008,100.008,100.008,100.008,0,62,58,63,183,0
25,15,10,1,5.5,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,2
25,15,10,1,5.6,100.008,96.6105,100.008,100.008,98.8755,92.2066,0,7,0,0,7,4
25,15,10,1,5.7,100.008,95.3512,94.8918,100.008,96.7503,93.3736,0,20,1,0,21,7
25,15,10,1,5.8,100.008,96.0966,100.008,100.008,98.7042,95.1202,0,39,2,0,41,14
25,15,10,1,5.9,100.008,96.5341,98.8127,100.008,98.4516,94.5539,0,75,8,1,84,24
25,15,10,1,6,100.008,96.0495,98.3018,99.6952,98.0155,95.2898,0,136,30,5,171,41
25,15,10,1,6.1,100.008,95.0358,98.3925,98.2381,97.2221,94.0898,0,244,88,21,353,71
25,15,10,1,6.2,100.008,94.3119,98.2803,97.6974,96.7632,91.7516,0,374,182,61,617,121
25,15,10,1,6.3,100.008,92.1594,96.6246,96.2364,95.0068,88.155,0,538,340,169,1047,187
25,15,10,1,6.4,100.008,89.3382,94.6772,94.0586,92.6913,84.6828,0,757,574,374,1705,301
25,15,10,1,6.5,100.008,85.4557,89.6095,89.1238,88.063,77.7871,0,992,862,669,2523,467
25,15,10,1,6.6,100.008,81.7076,86.7461,86.9178,85.1238,76.0544,0,1190,1172,965,3327,648
25,15,10,1,6.7,100.008,79.7152,84.5227,84.9152,83.051,74.7686,0,1386,1403,1252,4041,883
25,15,10,1,6.8,100.008,76.8299,82.8241,83.8478,81.1673,73.6817,0,1603,1575,1462,4640,1129
25,15,10,1,6.9,100.008,76.5247,80.3157,81.2863,79.3756,72.156,0,1719,1756,1706,5181,1416
25,15,10,1,7,100.008,75.3531,79.8598,78.4958,77.9029,71.6561,0,1857,1849,1873,5579,1642
25,15,10,1,7.1,96.7508,75.4335,79.3034,77.4602,77.399,69.8853,2,1936,1936,1996,5868,1904
25,15,10,1,7.2,94.5211,73.994,77.4519,75.9084,75.7848,68.4898,14,1981,1991,2032,6004,2124
25,15,10,1,7.3,87.0598,72.5552,76.5988,73.6382,74.2641,70.1902,44,2045,2060,2132,6237,2162
25,15,10,1,7.4,88.1062,72.4352,74.9381,72.9285,73.4339,68.1562,93,2117,2080,2152,6349,2237
25,15,10,1,7.5,86.477,70.8736,73.9774,70.2779,71.7096,67.1842,160,2135,2115,2218,6468,2319
25,15,10,1,7.6,84.6536,69.0372,72.5529,68.3005,69.9635,65.73,219,2198,2137,2269,6604,2308
25,15,10,1,7.7,82.1421,68.0208,70.3925,68.4126,68.942,63.8366,274,2230,2203,2273,6706,2158
25,15,10,1,7.8,80.7437,65.5208,69.2713,67.8816,67.5579,62.3566,311,2316,2229,2288,6833,1968
25,15,10,1,7.9,78.4033,64.5317,67.5665,65.5067,65.8683,59.7826,320,2319,2291,2337,6947,1760
25,15,10,1,8,79.9724,63.9574,66.4346,63.5196,64.6372,54.9755,334,2349,2312,2414,7075,1523
25,15,10,1,8.1,79.9394,63.4393,65.0214,61.2938,63.2515,47.3687,252,2358,2355,2473,7186,1274
25,15,10,1,8.2,82.2145,61.0956,64.7512,60.502,62.1163,42.9468,204,2451,2348,2502,7301,1041
25,15,10,1,8.3,82.6406,59.5512,62.8856,59.5182,60.6516,43.5281,126,2491,2411,2529,7431,788
25,15,10,1,8.4,84.8326,57.7138,61.6564,58.5495,59.3066,50.0049,80,2539,2454,2552,7545,529
25,15,10,1,8.5,92.8639,56.2564,59.6254,58.1563,58.0127,83.4264,36,2582,2507,2577,7666,267
25,15,10,1,8.6,98.1579,53.496,57.3599,56.5695,55.8085,96.7446,36,2410,2321,2361,7092,32
25,15,10,1,8.7,100.008,49.0367,53.9329,52.1405,51.7034,97.4035,5,2174,2033,2099,6306,8
25,15,10,1,8.8,100.008,44.489,47.6751,45.6712,45.9451,100.008,1,1884,1791,1863,5538,4
25,15,10,1,8.9,100.008,36.79,39.4657,38.0092,38.0883,100.008,1,1615,1548,1604,4767,2
25,15,10,1,9,100.008,35.3998,37.6121,36.3548,36.4556,100.008,0,1348,1298,1340,3986,1
25,15,10,1,9.1,100.008,35.6065,37.4341,35.5474,36.196,100.008,0,1088,1040,1087,3215,0
25,15,10,1,9.2,100.008,34.9412,38.0209,35.1125,36.0249,100.008,0,829,777,826,2432,0
25,15,10,1,9.3,100.008,32.3031,39.1117,36.055,35.8233,100.008,0,595,532,538,1665,0
25,15,10,1,9.4,100.008,100.008,100.008,100.008,100.008,100.008,0,309,296,307,912,0
25,15,10,1,9.5,100.008,100.008,100.008,100.008,100.008,100.008,0,41,43,45,129,0
25,10,1,1,5.3,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,10,1,1,5.4,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
25,10,1,1,5.5,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,1,3,0
25,10,1,1,5.6,100.008,96.1635,100.008,100.008,98.7265,100.008,0,6,0,0,6,0
25,10,1,1,5.7,100.008,95.6251,100.008,94.1458,96.593,93.885,0,14,0,1,15,3
25,10,1,1,5.8,100.008,95.8134,100.008,100.008,98.6098,91.8678,0,41,5,1,47,7
25,10,1,1,5.9,100.008,96.3285,99.5056,100.008,98.614,91.1704,0,87,12,2,101,10
25,10,1,1,6,100.008,96.2955,99.0172,100.008,98.4402,92.7545,0,164,40,3,207,27
25,10,1,1,6.1,100.008,95.4329,98.1414,96.9896,96.8547,91.9269,0,267,94,22,383,47
25,10,1,1,6.2,100.008,94.3999,98.0597,99.2153,97.225,90.311,0,407,192,59,658,75
25,10,1,1,6.3,100.008,91.9042,96.7378,97.7509,95.4643,86.1229,0,565,372,183,1120,131
25,10,1,1,6.4,100.008,88.1614,93.5467,93.1948,91.6343,84.478,0,783,601,417,1801,213
25,10,1,1,6.5,100.008,84.2259,91.4524,88.325,88.0011,84.0218,0,1030,906,672,2608,317
25,10,1,1,6.6,100.008,80.6263,85.3629,86.4004,84.1299,81.5554,0,1231,1204,1009,3444,445
25,10,1,1,6.7,100.008,78.4376,85.3384,83.7496,82.5085,78.9307,0,1447,1405,1293,4145,605
25,10,1,1,6.8,100.008,78.3489,83.161,81.3995,80.9698,77.373,0,1593,1587,1571,4751,809
25,10,1,1,6.9,92.7864,77.0872,79.8386,80.4642,79.13,75.7206,1,1761,1766,1736,5263,1011
25,10,1,1,7,98.8044,74.7761,79.645,79.9016,78.1076,74.7477,6,1910,1869,1860,5639,1162
25,10,1,1,7.1,79.87,73.8271,78.7573,77.1918,76.5921,72.4152,143,2004,1956,1998,5958,1363
25,10,1,1,7.2,70.5164,72.7413,76.7593,75.5134,75.0047,72.2761,446,2061,2045,2078,6184,1528
25,10,1,1,7.3,68.3821,70.0713,75.8234,74.6748,73.5232,69.4245,743,2151,2074,2108,6333,1565
25,10,1,1,7.4,67.5855,69.4334,75.0785,71.9088,72.1402,71.1498,1039,2158,2096,2183,6437,1657
25,10,1,1,7.5,66.9865,68.1585,73.4888,70.9176,70.855,70.3471,1332,2211,2133,2210,6554,1527
25,10,1,1,7.6,66.1026,66.5062,72.1178,69.2218,69.282,69.6024,1618,2255,2172,2253,6680,1533
25,10,1,1,7.7,65.8445,65.4089,70.9254,67.0798,67.8047,70.9139,1913,2304,2194,2290,6788,1357
25,10,1,1,7.8,64.805,64.476,69.3728,66.2211,66.69,72.0584,2119,2342,2235,2333,6910,1141
25,10,1,1,7.9,64.9999,62.963,67.2004,65.2567,65.14,72.8928,2388,2388,2292,2348,7028,928
25,10,1,1,8,63.3365,62.9268,64.9414,63.4516,63.7732,71.3067,2424,2390,2349,2403,7142,747
25,10,1,1,8.1,61.7006,61.3513,64.2714,61.4082,62.3437,80.7505,2497,2430,2363,2480,7273,562
25,10,1,1,8.2,59.9898,59.5907,62.2835,59.4466,60.4403,81.9142,2532,2203,2134,2230,6567,302
25,10,1,1,8.3,58.0878,55.4283,58.963,55.1994,56.5302,83.4217,2570,1986,1862,1972,5820,136
25,10,1,1,8.4,56.3539,49.4067,53.5324,50.2287,51.056,77.2961,2599,1764,1619,1681,5064,75
25,10,1,1,8.5,54.745,42.1899,44.3686,41.2657,42.608,88.5018,2639,1503,1367,1438,4308,39
25,10,1,1,8.6,53.1976,37.4829,38.5715,37.2005,37.7517,90.4791,2673,1241,1135,1149,3525,18
25,10,1,1,8.7,53.6917,37.294,37.7713,37.0339,37.3664,88.8895,2730,950,897,907,2754,13
25,10,1,1,8.8,52.9354,37.9182,37.3621,37.3084,37.5296,91.7469,2689,675,645,652,1972,6
25,10,1,1,8.9,50.2853,39.7379,39.8427,37.1322,38.9043,100.008,2431,436,369,404,1209,6
25,10,1,1,9,46.9337,98.0595,100.008,100.008,99.3585,100.008,2172,151,138,140,429,0
25,10,1,1,9.1,42.2218,96.1111,100.008,100.008,98.709,100.008,1916,2,0,0,2,0
25,10,1,1,9.2,36.1191,100.008,100.008,100.008,100.008,100.008,1711,1,0,0,1,0
25,10,1,1,9.3,33.7647,100.008,100.008,100.008,100.008,100.008,1458,0,0,0,0,0
25,10,1,1,9.4,33.0871,100.008,100.008,100.008,100.008,100.008,1189,0,0,0,0,0
25,10,1,1,9.5,32.2578,100.008,100.008,100.008,100.008,100.008,937,0,0,0,0,0
25,10,1,1,9.6,33.006,100.008,100.008,100.008,100.008,100.008,689,0,0,0,0,0
25,10,1,1,9.7,34.1082,100.008,100.008,100.008,100.008,100.008,429,0,0,0,0,0
25,10,1,1,9.8,100.008,100.008,100.008,100.008,100.008,100.008,174,0,0,0,0,0
25,10,2,1,5.5,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,1
25,10,2,1,5.6,100.008,95.0841,100.008,100.008,98.3667,93.1678,0,7,0,0,7,3
25,10,2,1,5.7,100.008,95.7225,100.008,100.008,98.5795,92.0309,0,26,0,0,26,7
25,10,2,1,5.8,100.008,96.3923,100.008,99.6115,98.6706,92.424,0,42,2,1,45,11
25,10,2,1,5.9,100.008,96.4633,99.1931,100.008,98.5548,92.2535,0,84,18,2,104,17
25,10,2,1,6,100.008,96.6359,98.5931,98.2517,97.8269,93.0024,0,174,42,4,220,27
25,10,2,1,6.1,100.008,95.7501,97.67,95.1979,96.206,92.6911,0,279,85,18,382,42
25,10,2,1,6.2,100.008,94.5813,97.2751,98.6501,96.8355,90.596,0,410,180,64,654,68
25,10,2,1,6.3,100.008,92.7648,96.5076,97.3116,95.528,87.4662,0,567,343,168,1078,114
25,10,2,1,6.4,100.008,88.7781,95.2705,95.4764,93.175,85.0391,0,749,597,356,1702,193
25,10,2,1,6.5,100.008,84.612,90.396,87.6504,87.5528,82.4391,0,1008,855,657,2520,293
25,10,2,1,6.6,100.008,81.2196,86.6097,85.617,84.4821,80.6948,0,1216,1142,959,3317,437
25,10,2,1,6.7,100.008,80.0325,83.7809,84.5802,82.7979,79.4051,0,1398,1393,1255,4046,611
25,10,2,1,6.8,100.008,78.4051,82.9222,81.9964,81.1079,78.9201,0,1543,1573,1521,4637,802
25,10,2,1,6.9,100.008,77.5734,80.7172,80.8714,79.7207,78.3862,0,1698,1748,1730,5176,1008
25,10,2,1,7,97.5808,77.3982,78.7845,78.6872,78.29,77.6982,7,1821,1856,1858,5535,1224
25,10,2,1,7.1,86.5243,73.9221,78.8236,76.5888,76.4448,75.7382,133,1942,1938,2004,5884,1345
25,10,2,1,7.2,75.7265,73.4654,77.8071,75.7222,75.6649,75.2755,442,2054,2024,2085,6163,1484
25,10,2,1,7.3,72.3699,71.2389,76.9915,73.5096,73.9134,74.1602,742,2094,2059,2141,6294,1537
25,10,2,1,7.4,70.4425,71.0983,74.4828,72.648,72.743,73.9363,1038,2137,2101,2165,6403,1563
25,10,2,1,7.5,69.3059,69.3092,73.6067,69.8066,70.9075,73.9741,1332,2180,2125,2222,6527,1415
25,10,2,1,7.6,67.973,68.5072,71.6568,69.2479,69.804,73.4251,1621,2212,2178,2254,6644,1405
25,10,2,1,7.7,66.9734,67.7265,69.2727,67.8293,68.2762,73.7638,1891,2233,2226,2288,6747,1263
25,10,2,1,7.8,65.0538,65.7256,69.3121,66.5105,67.1827,73.5713,2082,2304,2240,2335,6879,1152
25,10,2,1,7.9,65.3896,64.4079,67.5473,64.6962,65.5505,71.7046,2201,2337,2275,2386,6998,928
25,10,2,1,8,63.7117,63.0704,65.8351,62.9456,63.9504,78.4436,2329,2358,2325,2411,7094,684
25,10,2,1,8.1,62.0607,62.2164,64.6839,60.8415,62.5806,80.8556,2488,2396,2354,2490,7240,502
25,10,2,1,8.2,60.0231,59.8578,63.9761,59.0195,60.9511,82.3051,2520,2261,2153,2302,6716,295
25,10,2,1,8.3,57.7757,56.1437,60.1764,55.8376,57.3859,81.1284,2546,2019,1900,2024,5943,146
25,10,2,1,8.4,55.7039,51.8979,54.4109,51.8837,52.7309,84.1148,2598,1780,1661,1740,5181,125
25,10,2,1,8.5,53.7672,44.1365,46.5031,43.8137,44.8178,87.0076,2626,1519,1428,1477,4424,68
25,10,2,1,8.6,52.045,36.8247,38.4713,37.1219,37.4727,90.0046,2659,1267,1168,1209,3644,22
25,10,2,1,8.7,52.6262,36.7009,37.9485,36.9998,37.2164,91.7472,2708,995,923,964,2882,11
25,10,2,1,8.8,53.5799,37.0044,36.7732,36.5432,36.7736,89.7543,2653,723,705,694,2122,11
25,10,2,1,8.9,51.3498,38.0607,36.0686,38.5264,37.5519,97.2253,2416,475,438,437,1350,5
25,10,2,1,9,48.38,94.4636,100.008,100.008,98.1599,99.9328,2154,196,193,185,574,2
25,10,2,1,9.1,44.2765,95.5937,100.008,100.008,98.5366,100.008,1929,5,1,0,6,1
25,10,2,1,9.2,38.638,95.0763,100.008,100.008,98.3641,100.008,1698,2,0,0,2,0
25,10,2,1,9.3,33.1333,100.008,100.008,100.008,100.008,100.008,1440,1,0,0,1,0
25,10,2,1,9.4,31.8015,100.008,100.008,100.008,100.008,100.008,1176,0,0,0,0,0
25,10,2,1,9.5,30.9142,100.008,100.008,100.008,100.008,100.008,939,0,0,0,0,0
25,10,2,1,9.6,32.2876,100.008,100.008,100.008,100.008,100.008,673,0,0,0,0,0
25,10,2,1,9.7,34.1469,100.008,100.008,100.008,100.008,100.008,421,0,0,0,0,0
25,10,2,1,9.8,100.008,100.008,100.008,100.008,100.008,100.008,158,0,0,0,0,0
25,10,3,1,5.5,100.008,98.4655,100.008,100.008,99.4938,100.008,0,4,0,0,4,1
25,10,3,1,5.6,100.008,95.0841,100.008,100.008,98.3667,100.008,0,7,0,0,7,1
25,10,3,1,5.7,100.008,94.9221,100.008,100.008,98.3127,98.7656,0,16,0,0,16,5
25,10,3,1,5.8,100.008,95.18,91.7298,100.008,95.6393,99.3868,0,32,1,0,33,10
25,10,3,1,5.9,100.008,95.9996,100.008,100.008,98.6719,98.0354,0,69,8,0,77,14
25,10,3,1,6,100.008,95.9074,98.9562,99.5775,98.147,98.2505,0,125,28,2,155,22
25,10,3,1,6.1,100.008,95.8602,98.7778,98.7802,97.8061,96.706,0,222,54,3,279,41
25,10,3,1,6.2,100.008,94.5477,98.3151,99.2772,97.38,95.3732,0,352,115,24,491,59
25,10,3,1,6.3,100.008,93.7731,97.9554,97.9921,96.5735,88.7952,0,480,252,100,832,105
25,10,3,1,6.4,100.008,91.8828,96.9469,96.9894,95.273,82.3864,0,636,447,237,1320,180
25,10,3,1,6.5,100.008,86.7759,91.9118,91.5213,90.0697,80.6405,0,878,695,510,2083,279
25,10,3,1,6.6,100.008,82.5128,88.0517,86.53,85.6982,80.3244,0,1108,1019,796,2923,372
25,10,3,1,6.7,100.008,80.8948,85.7047,82.7667,83.1221,79.269,0,1319,1266,1095,3680,540
25,10,3,1,6.8,100.008,78.3829,84.4282,82.0304,81.6138,78.1676,0,1487,1476,1390,4353,700
25,10,3,1,6.9,100.008,76.9351,81.8614,80.8497,79.8821,77.3043,0,1646,1657,1602,4905,879
25,10,3,1,7,100.008,74.819,81.4971,78.815,78.377,76.3692,0,1800,1769,1800,5369,1113
25,10,3,1,7.1,90.4148,74.6428,79.8884,78.2369,77.5894,74.7551,33,1907,1876,1906,5689,1356
25,10,3,1,7.2,74.8251,73.6213,78.594,75.6294,75.9482,72.5843,264,2009,1947,2030,5986,1400
25,10,3,1,7.3,72.4096,73.4458,75.9772,74.1603,74.5278,73.8479,566,2059,2064,2126,6249,1541
25,10,3,1,7.4,71.2257,71.258,75.2449,73.0445,73.1825,71.8388,865,2124,2082,2158,6364,1569
25,10,3,1,7.5,70.1097,69.8416,74.0534,70.8679,71.5876,71.9911,1162,2177,2102,2194,6473,1537
25,10,3,1,7.6,69.4465,68.4804,73.8633,70.1133,70.819,69.6529,1458,2224,2131,2234,6589,1467
25,10,3,1,7.7,68.2873,66.9499,71.3733,68.5377,68.9536,71.7711,1751,2263,2182,2253,6698,1406
25,10,3,1,7.8,67.8145,66.9362,69.5271,68.078,68.1804,71.2979,2014,2289,2223,2280,6792,1206
25,10,3,1,7.9,65.3376,65.1108,67.3358,66.6308,66.3591,70.4129,2182,2328,2272,2323,6923,1046
25,10,3,1,8,66.7744,63.081,66.3978,64.7375,64.7388,73.8615,2311,2374,2304,2360,7038,805
25,10,3,1,8.1,64.9406,61.934,65.2297,63.31,63.4912,71.5941,2346,2408,2354,2408,7170,602
25,10,3,1,8.2,62.3037,60.953,63.4034,61.8223,62.0596,79.9785,2443,2427,2401,2458,7286,493
25,10,3,1,8.3,59.765,58.7756,62.3405,59.6303,60.2488,78.8032,2467,2262,2160,2249,6671,230
25,10,3,1,8.4,57.3222,54.6922,58.7896,55.7712,56.4177,82.6272,2513,2021,1896,1990,5907,141
25,10,3,1,8.5,55.1031,49.3115,53.1484,50.2335,50.8978,87.3551,2542,1775,1650,1717,5142,124
25,10,3,1,8.6,53.3015,41.3732,44.3585,41.9763,42.5693,95.3407,2581,1510,1404,1459,4373,37
25,10,3,1,8.7,54.8646,36.4619,38.4264,38.0011,37.6298,99.6974,2619,1276,1154,1177,3607,13
25,10,3,1,8.8,55.7078,36.1333,37.9969,37.3074,37.1459,99.6974,2400,972,911,933,2816,4
25,10,3,1,8.9,53.4105,36.4192,36.9174,37.1631,36.8332,100.008,2159,702,683,682,2067,4
25,10,3,1,9,50.1011,38.0637,37.8506,37.0212,37.6452,100.008,1899,441,416,434,1291,1
25,10,3,1,9.1,45.5526,95.5937,100.008,100.008,98.5366,100.008,1704,177,160,170,507,1
25,10,3,1,9.2,38.9487,100.008,100.008,100.008,100.008,100.008,1441,2,0,0,2,0
25,10,3,1,9.3,32.1625,100.008,100.008,100.008,100.008,100.008,1179,0,0,0,0,0
25,10,3,1,9.4,30.9209,100.008,100.008,100.008,100.008,100.008,944,0,0,0,0,0
25,10,3,1,9.5,32.1906,100.008,100.008,100.008,100.008,100.008,677,0,0,0,0,0
25,10,3,1,9.6,34.147,100.008,100.008,100.008,100.008,100.008,414,0,0,0,0,0
25,10,3,1,9.7,100.008,100.008,100.008,100.008,100.008,100.008,159,0,0,0,0,0
25,10,4,1,5.5,100.008,98.4655,100.008,100.008,99.4938,100.008,0,4,0,0,4,0
25,10,4,1,5.6,100.008,94.7561,100.008,100.008,98.2574,100.008,0,8,0,0,8,1
25,10,4,1,5.7,100.008,95.5455,93.6299,100.008,96.3945,99.5657,0,18,1,0,19,2
25,10,4,1,5.8,100.008,95.2659,100.008,100.008,98.4273,98.9002,0,34,1,0,35,7
25,10,4,1,5.9,100.008,95.8043,99.7058,100.008,98.506,96.7919,0,61,5,1,67,11
25,10,4,1,6,100.008,96.4769,98.4568,98.9028,97.9455,95.9065,0,116,15,3,134,22
25,10,4,1,6.1,100.008,95.5489,98.8525,99.6607,98.0207,95.1563,0,198,60,9,267,38
25,10,4,1,6.2,100.008,94.7584,98.4536,97.7215,96.9778,91.5874,0,329,135,35,499,57
25,10,4,1,6.3,100.008,92.8181,97.0919,98.4196,96.1099,89.8727,0,470,280,103,853,97
25,10,4,1,6.4,100.008,90.6569,96.2719,97.1445,94.6911,85.9385,0,637,473,245,1355,151
25,10,4,1,6.5,100.008,86.7994,92.9848,92.1482,90.6441,84.438,0,857,697,504,2058,246
25,10,4,1,6.6,100.008,82.5622,88.5587,86.4481,85.8563,82.612,0,1095,1023,815,2933,361
25,10,4,1,6.7,100.008,80.3187,86.2131,83.7383,83.4234,80.0136,0,1282,1274,1126,3682,516
25,10,4,1,6.8,100.008,79.2148,82.7558,82.336,81.4355,78.5369,0,1450,1481,1395,4326,672
25,10,4,1,6.9,100.008,77.0868,81.6761,80.8468,79.8699,77.3753,0,1628,1652,1608,4888,879
25,10,4,1,7,100.008,76.8345,80.3882,79.5866,78.9364,75.8642,1,1782,1785,1772,5339,1073
25,10,4,1,7.1,92.794,74.5481,79.377,78.5661,77.4971,74.7463,21,1908,1874,1885,5667,1315
25,10,4,1,7.2,77.6791,74.5094,77.4285,76.8522,76.2633,73.4645,228,1995,1976,2003,5974,1415
25,10,4,1,7.3,71.217,71.3625,76.3848,75.8351,74.5275,72.5489,543,2107,2050,2081,6238,1516
25,10,4,1,7.4,69.995,70.157,75.0632,74.3677,73.196,71.1002,843,2166,2080,2119,6365,1534
25,10,4,1,7.5,69.1623,69.6589,74.1308,73.0886,72.2927,71.0926,1140,2207,2124,2150,6481,1651
25,10,4,1,7.6,68.6334,68.095,72.9142,71.3001,70.7698,70.7582,1436,2248,2157,2196,6601,1530
25,10,4,1,7.7,67.9012,67.758,70.9997,68.1984,68.9854,71.0474,1724,2257,2191,2264,6712,1371
25,10,4,1,7.8,67.3961,67.8472,68.709,66.7163,67.7575,70.3836,2010,2254,2251,2319,6824,1170
25,10,4,1,7.9,65.0842,65.1105,67.896,65.4498,66.1521,71.9296,2227,2327,2273,2351,6951,1126
25,10,4,1,8,66.5758,62.7583,66.5001,64.8979,64.7187,68.0026,2333,2399,2300,2358,7057,931
25,10,4,1,8.1,64.0635,61.6276,65.4803,62.6956,63.2678,74.0497,2368,2429,2343,2432,7204,709
25,10,4,1,8.2,61.4337,60.6162,64.2851,60.4035,61.7682,82.6044,2444,2439,2377,2505,7321,453
25,10,4,1,8.3,58.9142,59.5752,62.7694,59.0038,60.4494,80.7234,2476,2365,2284,2402,7051,194
25,10,4,1,8.4,56.4746,56.4342,58.6805,55.6875,56.9341,82.0996,2516,2113,2060,2125,6298,109
25,10,4,1,8.5,54.2099,51.8898,53.3816,51.3298,52.2004,80.0327,2559,1877,1787,1868,5532,100
25,10,4,1,8.6,54.5484,44.6517,46.4078,44.6399,45.2332,91.2054,2592,1634,1537,1592,4763,47
25,10,4,1,8.7,56.2672,36.3647,38.3321,37.7053,37.4673,91.0765,2339,1374,1293,1318,3985,17
25,10,4,1,8.8,54.7234,35.7827,37.912,36.8511,36.8486,93.4427,2079,1110,1031,1077,3218,7
25,10,4,1,8.9,51.4958,35.3733,38.447,36.2248,36.6817,86.8774,1820,837,805,808,2450,5
25,10,4,1,9,46.954,35.5513,36.924,36.3944,36.2899,86.8774,1636,558,545,565,1668,1
25,10,4,1,9.1,40.1902,100.008,100.008,100.008,100.008,100.008,1376,300,292,314,906,1
25,10,4,1,9.2,32.3273,100.008,100.008,100.008,100.008,100.008,1112,46,43,41,130,0
25,10,4,1,9.3,30.7532,100.008,100.008,100.008,100.008,100.008,851,0,0,0,0,0
25,10,4,1,9.4,32.6617,100.008,100.008,100.008,100.008,100.008,591,0,0,0,0,0
25,10,4,1,9.5,100.008,100.008,100.008,100.008,100.008,100.008,339,0,0,0,0,0
25,10,4,1,9.6,100.008,100.008,100.008,100.008,100.008,100.008,82,0,0,0,0,0
25,10,5,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,0
25,10,5,1,5.6,100.008,96.3099,100.008,100.008,98.7753,92.8537,0,11,0,0,11,2
25,10,5,1,5.7,100.008,96.2879,100.008,97.5103,97.9354,92.8537,0,20,0,1,21,2
25,10,5,1,5.8,100.008,95.575,100.008,100.008,98.5303,96.6273,0,44,2,0,46,8
25,10,5,1,5.9,100.008,96.2938,98.4196,100.008,98.2405,95.7617,0,91,15,2,108,19
