timestamp,intersection_id,detector_id,approach,lane_label,vehicle_count,avg_speed_kmh,source
2026-04-20T10:45:00,INT-001,D20,Toll,Toll-2,19,62.99,synthetic-extended
2026-04-20T10:45:00,INT-001,D21,Carpool,CP-2,24,55.41,synthetic-extended
2026-04-20T10:45:00,INT-001,D22,Exit,EX-1,24,60.17,synthetic-extended
2026-04-20T11:00:00,INT-001,D01,Toll,Toll-1,10,100.01,SimToll-15K-Day1
2026-04-20T11:00:00,INT-001,D02,North,N-1,18,80.0,SimToll-15K-Day1
2026-04-20T11:00:00,INT-001,D03,North,N-2,12,100.01,SimToll-15K-Day1
2026-04-20T11:00:00,INT-001,D04,North,N-3,20,100.01,SimToll-15K-Day1
2026-04-20T11:00:00,INT-001,D05,North,N-AGG,18,100.01,SimToll-15K-Day1
2026-04-20T11:00:00,INT-001,D06,Carpool,CP-1,16,100.01,SimToll-15K-Day1
2026-04-20T11:00:00,INT-001,D07,East,E-1,25,57.24,synthetic-extended
2026-04-20T11:00:00,INT-001,D08,East,E-2,25,59.28,synthetic-extended
2026-04-20T11:00:00,INT-001,D09,East,E-3,19,53.92,synthetic-extended
2026-04-20T11:00:00,INT-001,D10,East,E-AGG,20,60.3,synthetic-extended
2026-04-20T11:00:00,INT-001,D11,South,S-1,33,49.45,synthetic-extended
2026-04-20T11:00:00,INT-001,D12,South,S-2,27,49.59,synthetic-extended
2026-04-20T11:00:00,INT-001,D13,South,S-3,14,52.54,synthetic-extended
2026-04-20T11:00:00,INT-001,D14,South,S-AGG,33,61.32,synthetic-extended
2026-04-20T11:00:00,INT-001,D15,West,W-1,23,51.01,synthetic-extended
2026-04-20T11:00:00,INT-001,D16,West,W-2,25,51.39,synthetic-extended
2026-04-20T11:00:00,INT-001,D17,West,W-3,15,56.83,synthetic-extended
2026-04-20T11:00:00,INT-001,D18,West,W-AGG,25,55.04,synthetic-extended
2026-04-20T11:00:00,INT-001,D19,North,N-4,26,56.47,synthetic-extended
2026-04-20T11:00:00,INT-001,D20,Toll,Toll-2,22,49.47,synthetic-extended
2026-04-20T11:00:00,INT-001,D21,Carpool,CP-2,26,58.53,synthetic-extended
2026-04-20T11:00:00,INT-001,D22,Exit,EX-1,27,52.4,synthetic-extended
2026-04-20T11:15:00,INT-001,D01,Toll,Toll-1,14,100.01,SimToll-15K-Day1
2026-04-20T11:15:00,INT-001,D02,North,N-1,8,80.0,SimToll-15K-Day1
2026-04-20T11:15:00,INT-001,D03,North,N-2,13,100.01,SimToll-15K-Day1
2026-04-20T11:15:00,INT-001,D04,North,N-3,17,100.01,SimToll-15K-Day1
2026-04-20T11:15:00,INT-001,D05,North,N-AGG,17,100.01,SimToll-15K-Day1
2026-04-20T11:15:00,INT-001,D06,Carpool,CP-1,18,100.01,SimToll-15K-Day1
2026-04-20T11:15:00,INT-001,D07,East,E-1,17,54.97,synthetic-extended
2026-04-20T11:15:00,INT-001,D08,East,E-2,31,51.63,synthetic-extended
2026-04-20T11:15:00,INT-001,D09,East,E-3,21,54.73,synthetic-extended
2026-04-20T11:15:00,INT-001,D10,East,E-AGG,26,51.76,synthetic-extended
2026-04-20T11:15:00,INT-001,D11,South,S-1,26,58.02,synthetic-extended
2026-04-20T11:15:00,INT-001,D12,South,S-2,27,54.03,synthetic-extended
2026-04-20T11:15:00,INT-001,D13,South,S-3,18,54.43,synthetic-extended
2026-04-20T11:15:00,INT-001,D14,South,S-AGG,30,56.71,synthetic-extended
2026-04-20T11:15:00,INT-001,D15,West,W-1,27,60.78,synthetic-extended
2026-04-20T11:15:00,INT-001,D16,West,W-2,22,58.75,synthetic-extended
2026-04-20T11:15:00,INT-001,D17,West,W-3,16,62.61,synthetic-extended
2026-04-20T11:15:00,INT-001,D18,West,W-AGG,26,59.17,synthetic-extended
2026-04-20T11:15:00,INT-001,D19,North,N-4,32,55.99,synthetic-extended
2026-04-20T11:15:00,INT-001,D20,Toll,Toll-2,18,50.87,synthetic-extended
2026-04-20T11:15:00,INT-001,D21,Carpool,CP-2,18,51.28,synthetic-extended
2026-04-20T11:15:00,INT-001,D22,Exit,EX-1,21,49.25,synthetic-extended
2026-04-20T11:30:00,INT-001,D01,Toll,Toll-1,10,100.01,SimToll-15K-Day1
2026-04-20T11:30:00,INT-001,D02,North,N-1,20,80.0,SimToll-15K-Day1
2026-04-20T11:30:00,INT-001,D03,North,N-2,15,100.01,SimToll-15K-Day1
2026-04-20T11:30:00,INT-001,D04,North,N-3,16,100.01,SimToll-15K-Day1
2026-04-20T11:30:00,INT-001,D05,North,N-AGG,17,100.01,SimToll-15K-Day1
2026-04-20T11:30:00,INT-001,D06,Carpool,CP-1,14,100.01,SimToll-15K-Day1
2026-04-20T11:30:00,INT-001,D07,East,E-1,19,54.97,synthetic-extended
2026-04-20T11:30:00,INT-001,D08,East,E-2,31,54.47,synthetic-extended
2026-04-20T11:30:00,INT-001,D09,East,E-3,21,54.96,synthetic-extended
2026-04-20T11:30:00,INT-001,D10,East,E-AGG,21,62.12,synthetic-extended
2026-04-20T11:30:00,INT-001,D11,South,S-1,33,54.32,synthetic-extended
2026-04-20T11:30:00,INT-001,D12,South,S-2,28,50.44,synthetic-extended
2026-04-20T11:30:00,INT-001,D13,South,S-3,16,47.78,synthetic-extended
2026-04-20T11:30:00,INT-001,D14,South,S-AGG,29,54.92,synthetic-extended
2026-04-20T11:30:00,INT-001,D15,West,W-1,29,51.57,synthetic-extended
2026-04-20T11:30:00,INT-001,D16,West,W-2,17,60.55,synthetic-extended
2026-04-20T11:30:00,INT-001,D17,West,W-3,17,49.14,synthetic-extended
2026-04-20T11:30:00,INT-001,D18,West,W-AGG,28,58.64,synthetic-extended
2026-04-20T11:30:00,INT-001,D19,North,N-4,30,52.85,synthetic-extended
2026-04-20T11:30:00,INT-001,D20,Toll,Toll-2,19,47.82,synthetic-extended
2026-04-20T11:30:00,INT-001,D21,Carpool,CP-2,25,50.11,synthetic-extended
2026-04-20T11:30:00,INT-001,D22,Exit,EX-1,26,51.62,synthetic-extended
2026-04-20T11:45:00,INT-001,D01,Toll,Toll-1,18,100.01,SimToll-15K-Day1
2026-04-20T11:45:00,INT-001,D02,North,N-1,21,80.0,SimToll-15K-Day1
2026-04-20T11:45:00,INT-001,D03,North,N-2,18,100.01,SimToll-15K-Day1
2026-04-20T11:45:00,INT-001,D04,North,N-3,10,100.01,SimToll-15K-Day1
2026-04-20T11:45:00,INT-001,D05,North,N-AGG,12,100.01,SimToll-15K-Day1
2026-04-20T11:45:00,INT-001,D06,Carpool,CP-1,19,100.01,SimToll-15K-Day1
2026-04-20T11:45:00,INT-001,D07,East,E-1,22,55.93,synthetic-extended
2026-04-20T11:45:00,INT-001,D08,East,E-2,28,59.08,synthetic-extended
2026-04-20T11:45:00,INT-001,D09,East,E-3,20,56.64,synthetic-extended
2026-04-20T11:45:00,INT-001,D10,East,E-AGG,26,55.0,synthetic-extended
2026-04-20T11:45:00,INT-001,D11,South,S-1,25,47.62,synthetic-extended
2026-04-20T11:45:00,INT-001,D12,South,S-2,30,59.86,synthetic-extended
2026-04-20T11:45:00,INT-001,D13,South,S-3,19,54.31,synthetic-extended
2026-04-20T11:45:00,INT-001,D14,South,S-AGG,34,61.29,synthetic-extended
2026-04-20T11:45:00,INT-001,D15,West,W-1,24,52.25,synthetic-extended
2026-04-20T11:45:00,INT-001,D16,West,W-2,26,52.1,synthetic-extended
2026-04-20T11:45:00,INT-001,D17,West,W-3,17,62.85,synthetic-extended
2026-04-20T11:45:00,INT-001,D18,West,W-AGG,28,56.5,synthetic-extended
2026-04-20T11:45:00,INT-001,D19,North,N-4,32,60.25,synthetic-extended
2026-04-20T11:45:00,INT-001,D20,Toll,Toll-2,21,54.84,synthetic-extended
2026-04-20T11:45:00,INT-001,D21,Carpool,CP-2,26,51.8,synthetic-extended
2026-04-20T11:45:00,INT-001,D22,Exit,EX-1,18,52.89,synthetic-extended
2026-04-20T12:00:00,INT-001,D01,Toll,Toll-1,12,100.01,SimToll-15K-Day1
2026-04-20T12:00:00,INT-001,D02,North,N-1,18,80.0,SimToll-15K-Day1
2026-04-20T12:00:00,INT-001,D03,North,N-2,12,100.01,SimToll-15K-Day1
2026-04-20T12:00:00,INT-001,D04,North,N-3,17,100.01,SimToll-15K-Day1
2026-04-20T12:00:00,INT-001,D05,North,N-AGG,16,100.01,SimToll-15K-Day1
2026-04-20T12:00:00,INT-001,D06,Carpool,CP-1,12,100.01,SimToll-15K-Day1
2026-04-20T12:00:00,INT-001,D07,East,E-1,24,49.73,synthetic-extended
2026-04-20T12:00:00,INT-001,D08,East,E-2,32,59.39,synthetic-extended
2026-04-20T12:00:00,INT-001,D09,East,E-3,23,49.36,synthetic-extended
2026-04-20T12:00:00,INT-001,D10,East,E-AGG,23,47.51,synthetic-extended
2026-04-20T12:00:00,INT-001,D11,South,S-1,26,50.05,synthetic-extended
2026-04-20T12:00:00,INT-001,D12,South,S-2,32,52.02,synthetic-extended
2026-04-20T12:00:00,INT-001,D13,South,S-3,13,53.61,synthetic-extended
2026-04-20T12:00:00,INT-001,D14,South,S-AGG,28,53.57,synthetic-extended
2026-04-20T12:00:00,INT-001,D15,West,W-1,31,61.73,synthetic-extended
2026-04-20T12:00:00,INT-001,D16,West,W-2,17,58.29,synthetic-extended
2026-04-20T12:00:00,INT-001,D17,West,W-3,19,50.32,synthetic-extended
2026-04-20T12:00:00,INT-001,D18,West,W-AGG,29,62.97,synthetic-extended
2026-04-20T12:00:00,INT-001,D19,North,N-4,31,55.41,synthetic-extended
2026-04-20T12:00:00,INT-001,D20,Toll,Toll-2,18,62.31,synthetic-extended
2026-04-20T12:00:00,INT-001,D21,Carpool,CP-2,24,61.59,synthetic-extended
2026-04-20T12:00:00,INT-001,D22,Exit,EX-1,23,55.74,synthetic-extended
2026-04-20T12:15:00,INT-001,D01,Toll,Toll-1,16,100.01,SimToll-15K-Day1
2026-04-20T12:15:00,INT-001,D02,North,N-1,16,80.0,SimToll-15K-Day1
2026-04-20T12:15:00,INT-001,D03,North,N-2,13,100.01,SimToll-15K-Day1
2026-04-20T12:15:00,INT-001,D04,North,N-3,18,100.01,SimToll-15K-Day1
2026-04-20T12:15:00,INT-001,D05,North,N-AGG,13,100.01,SimToll-15K-Day1
2026-04-20T12:15:00,INT-001,D06,Carpool,CP-1,17,100.01,SimToll-15K-Day1
2026-04-20T12:15:00,INT-001,D07,East,E-1,20,58.04,synthetic-extended
2026-04-20T12:15:00,INT-001,D08,East,E-2,30,52.07,synthetic-extended
2026-04-20T12:15:00,INT-001,D09,East,E-3,22,55.97,synthetic-extended
2026-04-20T12:15:00,INT-001,D10,East,E-AGG,24,51.6,synthetic-extended
2026-04-20T12:15:00,INT-001,D11,South,S-1,34,57.83,synthetic-extended
2026-04-20T12:15:00,INT-001,D12,South,S-2,31,61.33,synthetic-extended
2026-04-20T12:15:00,INT-001,D13,South,S-3,17,60.09,synthetic-extended
2026-04-20T12:15:00,INT-001,D14,South,S-AGG,27,51.65,synthetic-extended
2026-04-20T12:15:00,INT-001,D15,West,W-1,26,62.29,synthetic-extended
2026-04-20T12:15:00,INT-001,D16,West,W-2,18,52.54,synthetic-extended
2026-04-20T12:15:00,INT-001,D17,West,W-3,18,57.5,synthetic-extended
2026-04-20T12:15:00,INT-001,D18,West,W-AGG,31,50.42,synthetic-extended
2026-04-20T12:15:00,INT-001,D19,North,N-4,32,51.34,synthetic-extended
2026-04-20T12:15:00,INT-001,D20,Toll,Toll-2,21,58.14,synthetic-extended
2026-04-20T12:15:00,INT-001,D21,Carpool,CP-2,19,48.75,synthetic-extended
2026-04-20T12:15:00,INT-001,D22,Exit,EX-1,27,50.83,synthetic-extended
2026-04-20T12:30:00,INT-001,D01,Toll,Toll-1,13,100.01,SimToll-15K-Day1
2026-04-20T12:30:00,INT-001,D02,North,N-1,17,80.0,SimToll-15K-Day1
2026-04-20T12:30:00,INT-001,D03,North,N-2,11,100.01,SimToll-15K-Day1
2026-04-20T12:30:00,INT-001,D04,North,N-3,12,100.01,SimToll-15K-Day1
2026-04-20T12:30:00,INT-001,D05,North,N-AGG,18,100.01,SimToll-15K-Day1
2026-04-20T12:30:00,INT-001,D06,Carpool,CP-1,15,100.01,SimToll-15K-Day1
2026-04-20T12:30:00,INT-001,D07,East,E-1,19,47.08,synthetic-extended
2026-04-20T12:30:00,INT-001,D08,East,E-2,31,62.65,synthetic-extended
2026-04-20T12:30:00,INT-001,D09,East,E-3,19,53.51,synthetic-extended
2026-04-20T12:30:00,INT-001,D10,East,E-AGG,27,54.64,synthetic-extended
2026-04-20T12:30:00,INT-001,D11,South,S-1,28,59.09,synthetic-extended
2026-04-20T12:30:00,INT-001,D12,South,S-2,29,52.14,synthetic-extended
2026-04-20T12:30:00,INT-001,D13,South,S-3,11,61.53,synthetic-extended
2026-04-20T12:30:00,INT-001,D14,South,S-AGG,26,57.44,synthetic-extended
2026-04-20T12:30:00,INT-001,D15,West,W-1,25,55.56,synthetic-extended
2026-04-20T12:30:00,INT-001,D16,West,W-2,17,61.61,synthetic-extended
2026-04-20T12:30:00,INT-001,D17,West,W-3,13,53.69,synthetic-extended
2026-04-20T12:30:00,INT-001,D18,West,W-AGG,26,61.94,synthetic-extended
2026-04-20T12:30:00,INT-001,D19,North,N-4,24,62.95,synthetic-extended
2026-04-20T12:30:00,INT-001,D20,Toll,Toll-2,19,59.61,synthetic-extended
2026-04-20T12:30:00,INT-001,D21,Carpool,CP-2,19,61.99,synthetic-extended
2026-04-20T12:30:00,INT-001,D22,Exit,EX-1,22,61.03,synthetic-extended
2026-04-20T12:45:00,INT-001,D01,Toll,Toll-1,10,100.01,SimToll-15K-Day1
2026-04-20T12:45:00,INT-001,D02,North,N-1,11,80.0,SimToll-15K-Day1
2026-04-20T12:45:00,INT-001,D03,North,N-2,15,100.01,SimToll-15K-Day1
2026-04-20T12:45:00,INT-001,D04,North,N-3,20,100.01,SimToll-15K-Day1
2026-04-20T12:45:00,INT-001,D05,North,N-AGG,16,100.01,SimToll-15K-Day1
2026-04-20T12:45:00,INT-001,D06,Carpool,CP-1,19,100.01,SimToll-15K-Day1
2026-04-20T12:45:00,INT-001,D07,East,E-1,21,50.08,synthetic-extended
2026-04-20T12:45:00,INT-001,D08,East,E-2,24,52.29,synthetic-extended
2026-04-20T12:45:00,INT-001,D09,East,E-3,24,57.37,synthetic-extended
2026-04-20T12:45:00,INT-001,D10,East,E-AGG,22,47.23,synthetic-extended
2026-04-20T12:45:00,INT-001,D11,South,S-1,30,59.65,synthetic-extended
2026-04-20T12:45:00,INT-001,D12,South,S-2,34,57.79,synthetic-extended
2026-04-20T12:45:00,INT-001,D13,South,S-3,14,49.81,synthetic-extended
2026-04-20T12:45:00,INT-001,D14,South,S-AGG,31,60.23,synthetic-extended
2026-04-20T12:45:00,INT-001,D15,West,W-1,30,52.25,synthetic-extended
2026-04-20T12:45:00,INT-001,D16,West,W-2,23,57.71,synthetic-extended
2026-04-20T12:45:00,INT-001,D17,West,W-3,13,62.71,synthetic-extended
2026-04-20T12:45:00,INT-001,D18,West,W-AGG,31,52.18,synthetic-extended
2026-04-20T12:45:00,INT-001,D19,North,N-4,27,47.11,synthetic-extended
2026-04-20T12:45:00,INT-001,D20,Toll,Toll-2,19,50.77,synthetic-extended
2026-04-20T12:45:00,INT-001,D21,Carpool,CP-2,21,62.26,synthetic-extended
2026-04-20T12:45:00,INT-001,D22,Exit,EX-1,22,56.32,synthetic-extended
2026-04-20T13:00:00,INT-001,D01,Toll,Toll-1,10,100.01,SimToll-15K-Day1
2026-04-20T13:00:00,INT-001,D02,North,N-1,18,80.0,SimToll-15K-Day1
2026-04-20T13:00:00,INT-001,D03,North,N-2,11,100.01,SimToll-15K-Day1
2026-04-20T13:00:00,INT-001,D04,North,N-3,12,100.01,SimToll-15K-Day1
2026-04-20T13:00:00,INT-001,D05,North,N-AGG,13,100.01,SimToll-15K-Day1
2026-04-20T13:00:00,INT-001,D06,Carpool,CP-1,19,100.01,SimToll-15K-Day1
2026-04-20T13:00:00,INT-001,D07,East,E-1,25,61.77,synthetic-extended
2026-04-20T13:00:00,INT-001,D08,East,E-2,27,58.04,synthetic-extended
2026-04-20T13:00:00,INT-001,D09,East,E-3,21,52.88,synthetic-extended
2026-04-20T13:00:00,INT-001,D10,East,E-AGG,23,50.51,synthetic-extended
2026-04-20T13:00:00,INT-001,D11,South,S-1,27,54.65,synthetic-extended
2026-04-20T13:00:00,INT-001,D12,South,S-2,32,58.96,synthetic-extended
2026-04-20T13:00:00,INT-001,D13,South,S-3,20,52.98,synthetic-extended
2026-04-20T13:00:00,INT-001,D14,South,S-AGG,33,61.6,synthetic-extended
2026-04-20T13:00:00,INT-001,D15,West,W-1,30,59.83,synthetic-extended
2026-04-20T13:00:00,INT-001,D16,West,W-2,20,59.19,synthetic-extended
2026-04-20T13:00:00,INT-001,D17,West,W-3,20,60.97,synthetic-extended
2026-04-20T13:00:00,INT-001,D18,West,W-AGG,25,55.41,synthetic-extended
2026-04-20T13:00:00,INT-001,D19,North,N-4,32,58.26,synthetic-extended
2026-04-20T13:00:00,INT-001,D20,Toll,Toll-2,14,61.68,synthetic-extended
2026-04-20T13:00:00,INT-001,D21,Carpool,CP-2,18,47.99,synthetic-extended
2026-04-20T13:00:00,INT-001,D22,Exit,EX-1,26,61.45,synthetic-extended
2026-04-20T13:15:00,INT-001,D01,Toll,Toll-1,15,100.01,SimToll-15K-Day1
2026-04-20T13:15:00,INT-001,D02,North,N-1,17,80.0,SimToll-15K-Day1
2026-04-20T13:15:00,INT-001,D03,North,N-2,12,100.01,SimToll-15K-Day1
2026-04-20T13:15:00,INT-001,D04,North,N-3,19,100.01,SimToll-15K-Day1
2026-04-20T13:15:00,INT-001,D05,North,N-AGG,14,100.01,SimToll-15K-Day1
2026-04-20T13:15:00,INT-001,D06,Carpool,CP-1,16,100.01,SimToll-15K-Day1
2026-04-20T13:15:00,INT-001,D07,East,E-1,26,54.82,synthetic-extended
2026-04-20T13:15:00,INT-001,D08,East,E-2,31,54.13,synthetic-extended
2026-04-20T13:15:00,INT-001,D09,East,E-3,17,54.25,synthetic-extended
2026-04-20T13:15:00,INT-001,D10,East,E-AGG,28,53.65,synthetic-extended
2026-04-20T13:15:00,INT-001,D11,South,S-1,34,47.92,synthetic-extended
2026-04-20T13:15:00,INT-001,D12,South,S-2,32,57.76,synthetic-extended
2026-04-20T13:15:00,INT-001,D13,South,S-3,15,58.57,synthetic-extended
2026-04-20T13:15:00,INT-001,D14,South,S-AGG,31,51.07,synthetic-extended
2026-04-20T13:15:00,INT-001,D15,West,W-1,22,58.93,synthetic-extended
2026-04-20T13:15:00,INT-001,D16,West,W-2,26,48.17,synthetic-extended
2026-04-20T13:15:00,INT-001,D17,West,W-3,17,52.51,synthetic-extended
2026-04-20T13:15:00,INT-001,D18,West,W-AGG,25,55.66,synthetic-extended
2026-04-20T13:15:00,INT-001,D19,North,N-4,24,61.95,synthetic-extended
2026-04-20T13:15:00,INT-001,D20,Toll,Toll-2,14,62.78,synthetic-extended
2026-04-20T13:15:00,INT-001,D21,Carpool,CP-2,24,47.51,synthetic-extended
2026-04-20T13:15:00,INT-001,D22,Exit,EX-1,24,49.88,synthetic-extended
2026-04-20T13:30:00,INT-001,D01,Toll,Toll-1,16,100.01,SimToll-15K-Day1
2026-04-20T13:30:00,INT-001,D02,North,N-1,16,80.0,SimToll-15K-Day1
2026-04-20T13:30:00,INT-001,D03,North,N-2,17,100.01,SimToll-15K-Day1
2026-04-20T13:30:00,INT-001,D04,North,N-3,17,100.01,SimToll-15K-Day1
2026-04-20T13:30:00,INT-001,D05,North,N-AGG,14,100.01,SimToll-15K-Day1
2026-04-20T13:30:00,INT-001,D06,Carpool,CP-1,17,100.01,SimToll-15K-Day1
2026-04-20T13:30:00,INT-001,D07,East,E-1,22,48.9,synthetic-extended
2026-04-20T13:30:00,INT-001,D08,East,E-2,31,53.29,synthetic-extended
2026-04-20T13:30:00,INT-001,D09,East,E-3,19,58.65,synthetic-extended
2026-04-20T13:30:00,INT-001,D10,East,E-AGG,23,60.36,synthetic-extended
2026-04-20T13:30:00,INT-001,D11,South,S-1,25,62.66,synthetic-extended
2026-04-20T13:30:00,INT-001,D12,South,S-2,32,57.78,synthetic-extended
2026-04-20T13:30:00,INT-001,D13,South,S-3,19,53.79,synthetic-extended
2026-04-20T13:30:00,INT-001,D14,South,S-AGG,31,60.17,synthetic-extended
2026-04-20T13:30:00,INT-001,D15,West,W-1,25,54.37,synthetic-extended
2026-04-20T13:30:00,INT-001,D16,West,W-2,19,51.41,synthetic-extended
2026-04-20T13:30:00,INT-001,D17,West,W-3,12,47.52,synthetic-extended
2026-04-20T13:30:00,INT-001,D18,West,W-AGG,30,56.84,synthetic-extended
2026-04-20T13:30:00,INT-001,D19,North,N-4,24,50.85,synthetic-extended
2026-04-20T13:30:00,INT-001,D20,Toll,Toll-2,14,48.61,synthetic-extended
2026-04-20T13:30:00,INT-001,D21,Carpool,CP-2,17,54.14,synthetic-extended
2026-04-20T13:30:00,INT-001,D22,Exit,EX-1,18,50.92,synthetic-extended
2026-04-20T13:45:00,INT-001,D01,Toll,Toll-1,11,100.01,SimToll-15K-Day1
2026-04-20T13:45:00,INT-001,D02,North,N-1,16,80.0,SimToll-15K-Day1
2026-04-20T13:45:00,INT-001,D03,North,N-2,17,100.01,SimToll-15K-Day1
2026-04-20T13:45:00,INT-001,D04,North,N-3,9,100.01,SimToll-15K-Day1
2026-04-20T13:45:00,INT-001,D05,North,N-AGG,18,100.01,SimToll-15K-Day1
2026-04-20T13:45:00,INT-001,D06,Carpool,CP-1,17,100.01,SimToll-15K-Day1
2026-04-20T13:45:00,INT-001,D07,East,E-1,26,52.1,synthetic-extended
2026-04-20T13:45:00,INT-001,D08,East,E-2,32,59.36,synthetic-extended
2026-04-20T13:45:00,INT-001,D09,East,E-3,22,50.79,synthetic-extended
2026-04-20T13:45:00,INT-001,D10,East,E-AGG,22,62.77,synthetic-extended
2026-04-20T13:45:00,INT-001,D11,South,S-1,33,50.54,synthetic-extended
2026-04-20T13:45:00,INT-001,D12,South,S-2,29,51.4,synthetic-extended
2026-04-20T13:45:00,INT-001,D13,South,S-3,19,62.18,synthetic-extended
2026-04-20T13:45:00,INT-001,D14,South,S-AGG,27,57.02,synthetic-extended
2026-04-20T13:45:00,INT-001,D15,West,W-1,28,55.89,synthetic-extended
2026-04-20T13:45:00,INT-001,D16,West,W-2,17,62.56,synthetic-extended
2026-04-20T13:45:00,INT-001,D17,West,W-3,17,59.57,synthetic-extended
2026-04-20T13:45:00,INT-001,D18,West,W-AGG,29,58.14,synthetic-extended
2026-04-20T13:45:00,INT-001,D19,North,N-4,30,49.39,synthetic-extended
2026-04-20T13:45:00,INT-001,D20,Toll,Toll-2,19,49.94,synthetic-extended
2026-04-20T13:45:00,INT-001,D21,Carpool,CP-2,25,54.58,synthetic-extended
2026-04-20T13:45:00,INT-001,D22,Exit,EX-1,21,51.81,synthetic-extended
2026-04-20T14:00:00,INT-001,D01,Toll,Toll-1,16,100.01,SimToll-15K-Day1
2026-04-20T14:00:00,INT-001,D02,North,N-1,15,80.0,SimToll-15K-Day1
2026-04-20T14:00:00,INT-001,D03,North,N-2,19,100.01,SimToll-15K-Day1
2026-04-20T14:00:00,INT-001,D04,North,N-3,18,100.01,SimToll-15K-Day1
2026-04-20T14:00:00,INT-001,D05,North,N-AGG,17,100.01,SimToll-15K-Day1
2026-04-20T14:00:00,INT-001,D06,Carpool,CP-1,15,100.01,SimToll-15K-Day1
2026-04-20T14:00:00,INT-001,D07,East,E-1,21,50.25,synthetic-extended
2026-04-20T14:00:00,INT-001,D08,East,E-2,24,61.76,synthetic-extended
2026-04-20T14:00:00,INT-001,D09,East,E-3,22,48.48,synthetic-extended
2026-04-20T14:00:00,INT-001,D10,East,E-AGG,23,47.82,synthetic-extended
2026-04-20T14:00:00,INT-001,D11,South,S-1,31,57.78,synthetic-extended
2026-04-20T14:00:00,INT-001,D12,South,S-2,34,47.63,synthetic-extended
2026-04-20T14:00:00,INT-001,D13,South,S-3,12,50.01,synthetic-extended
2026-04-20T14:00:00,INT-001,D14,South,S-AGG,34,58.59,synthetic-extended
2026-04-20T14:00:00,INT-001,D15,West,W-1,30,50.47,synthetic-extended
2026-04-20T14:00:00,INT-001,D16,West,W-2,20,60.91,synthetic-extended
2026-04-20T14:00:00,INT-001,D17,West,W-3,16,51.85,synthetic-extended
2026-04-20T14:00:00,INT-001,D18,West,W-AGG,24,50.39,synthetic-extended
2026-04-20T14:00:00,INT-001,D19,North,N-4,27,62.39,synthetic-extended
2026-04-20T14:00:00,INT-001,D20,Toll,Toll-2,14,58.95,synthetic-extended
2026-04-20T14:00:00,INT-001,D21,Carpool,CP-2,24,61.63,synthetic-extended
2026-04-20T14:00:00,INT-001,D22,Exit,EX-1,27,58.26,synthetic-extended
2026-04-20T14:15:00,INT-001,D01,Toll,Toll-1,15,100.01,SimToll-15K-Day1
2026-04-20T14:15:00,INT-001,D02,North,N-1,18,80.0,SimToll-15K-Day1
2026-04-20T14:15:00,INT-001,D03,North,N-2,15,100.01,SimToll-15K-Day1
2026-04-20T14:15:00,INT-001,D04,North,N-3,19,100.01,SimToll-15K-Day1
2026-04-20T14:15:00,INT-001,D05,North,N-AGG,15,100.01,SimToll-15K-Day1
2026-04-20T14:15:00,INT-001,D06,Carpool,CP-1,14,100.01,SimToll-15K-Day1
2026-04-20T14:15:00,INT-001,D07,East,E-1,25,61.12,synthetic-extended
2026-04-20T14:15:00,INT-001,D08,East,E-2,30,48.58,synthetic-extended
2026-04-20T14:15:00,INT-001,D09,East,E-3,24,59.19,synthetic-extended
2026-04-20T14:15:00,INT-001,D10,East,E-AGG,25,61.63,synthetic-extended
2026-04-20T14:15:00,INT-001,D11,South,S-1,30,52.01,synthetic-extended
2026-04-20T14:15:00,INT-001,D12,South,S-2,25,56.0,synthetic-extended
2026-04-20T14:15:00,INT-001,D13,South,S-3,14,58.86,synthetic-extended
2026-04-20T14:15:00,INT-001,D14,South,S-AGG,25,51.17,synthetic-extended
2026-04-20T14:15:00,INT-001,D15,West,W-1,31,56.27,synthetic-extended
2026-04-20T14:15:00,INT-001,D16,West,W-2,23,51.72,synthetic-extended
2026-04-20T14:15:00,INT-001,D17,West,W-3,14,52.28,synthetic-extended
2026-04-20T14:15:00,INT-001,D18,West,W-AGG,30,56.12,synthetic-extended
2026-04-20T14:15:00,INT-001,D19,North,N-4,27,54.99,synthetic-extended
2026-04-20T14:15:00,INT-001,D20,Toll,Toll-2,18,51.12,synthetic-extended
2026-04-20T14:15:00,INT-001,D21,Carpool,CP-2,24,62.46,synthetic-extended
2026-04-20T14:15:00,INT-001,D22,Exit,EX-1,25,54.37,synthetic-extended
2026-04-20T14:30:00,INT-001,D01,Toll,Toll-1,14,100.01,SimToll-15K-Day1
2026-04-20T14:30:00,INT-001,D02,North,N-1,15,80.0,SimToll-15K-Day1
2026-04-20T14:30:00,INT-001,D03,North,N-2,19,100.01,SimToll-15K-Day1
2026-04-20T14:30:00,INT-001,D04,North,N-3,14,100.01,SimToll-15K-Day1
2026-04-20T14:30:00,INT-001,D05,North,N-AGG,12,100.01,SimToll-15K-Day1
2026-04-20T14:30:00,INT-001,D06,Carpool,CP-1,14,100.01,SimToll-15K-Day1
2026-04-20T14:30:00,INT-001,D07,East,E-1,18,62.12,synthetic-extended
2026-04-20T14:30:00,INT-001,D08,East,E-2,23,59.23,synthetic-extended
2026-04-20T14:30:00,INT-001,D09,East,E-3,23,49.2,synthetic-extended
2026-04-20T14:30:00,INT-001,D10,East,E-AGG,23,48.09,synthetic-extended
